ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10215845,HY402111,8/29/2015 13:50,013XX W 76TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,612,6,17,71,08A,1168761,1854390,2015,2/10/2018 15:50,41.75596573,-87.65709614,"(41.755965725, -87.65709614)"
10000458,HY190255,3/19/2015 7:30,023XX N TRIPP AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2522,25,31,20,7,1147665,1915158,2015,2/10/2018 15:50,41.92315032,-87.73285217,"(41.923150324, -87.732852168)"
10215861,HY402110,8/29/2015 14:07,011XX N RIDGEWAY AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,1112,11,27,23,08A,1151170,1907349,2015,9/10/2015 11:43,41.90165363,-87.7201786,"(41.90165363, -87.7201786)"
10215871,HY402114,8/29/2015 14:15,010XX W 68TH ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,724,7,17,68,08A,1170403,1859722,2015,2/10/2018 15:50,41.77056183,-87.65092356,"(41.770561834, -87.650923559)"
10215881,HY401966,8/29/2015 8:30,064XX S HERMITAGE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,725,7,15,67,7,1165774,1862039,2015,2/10/2018 15:50,41.77701952,-87.66782596,"(41.777019521, -87.667825958)"
10215894,HY402202,8/29/2015 15:10,001XX W 104TH PL,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,512,5,34,49,08A,1177207,1835663,2015,2/10/2018 15:50,41.70439008,-87.62670699,"(41.704390083, -87.626706988)"
10215913,HY402196,8/29/2015 15:15,048XX W MADISON ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1533,15,28,25,08A,1144135,1899586,2015,2/10/2018 15:50,41.88048613,-87.74621435,"(41.880486128, -87.746214353)"
10215916,HY402297,8/26/2015 2:00,020XX W LE MOYNE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1424,14,1,24,7,1162630,1909836,2015,2/10/2018 15:50,41.90824566,-87.67801485,"(41.908245663, -87.678014854)"
10215936,HY402253,8/29/2015 15:30,062XX S RACINE AVE,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,712,7,16,68,08A,1169392,1863346,2015,2/10/2018 15:50,41.78052849,-87.65452463,"(41.780528489, -87.654524631)"
10215939,HY402136,8/29/2015 14:31,091XX S JEFFERY AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,413,4,8,48,08A,1191107,1844705,2015,2/10/2018 15:50,41.72887802,-87.57551662,"(41.728878017, -87.575516616)"
10215940,HY402183,8/29/2015 14:15,017XX N MELVINA AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,2513,25,29,25,08A,1134806,1911001,2015,9/10/2015 11:43,41.91198039,-87.78019986,"(41.911980392, -87.780199864)"
10215942,HY402075,8/27/2015 21:00,043XX W CORTEZ ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1111,11,37,23,7,1147301,1906645,2015,2/10/2018 15:50,41.89979678,-87.73440807,"(41.899796783, -87.734408066)"
10215955,HY402367,8/26/2015 18:55,006XX W KINZIE ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1214,12,42,24,04A,1172152,1902914,2015,2/10/2018 15:50,41.88904635,-87.6432406,"(41.889046347, -87.643240599)"
10215958,HY402179,8/29/2015 14:30,008XX W BELLE PLAINE AVE,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1915,19,46,3,08A,1169944,1927782,2015,2/10/2018 15:50,41.95733383,-87.6506221,"(41.957333828, -87.650622101)"
10215973,HY402342,8/29/2015 16:00,076XX S CREGIER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,414,4,8,43,7,1189532,1854578,2015,2/10/2018 15:50,41.75600837,-87.58096991,"(41.756008371, -87.580969911)"
10045901,HY234560,4/23/2015 20:00,007XX N RIDGEWAY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1112,11,27,23,7,1151253,1904721,2015,2/10/2018 15:50,41.89444051,-87.71994274,"(41.894440508, -87.719942744)"
10215986,HY402277,8/28/2015 21:00,032XX W MAYPOLE AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1123,11,28,27,08A,1154770,1900800,2015,2/10/2018 15:50,41.88361118,-87.70713087,"(41.88361118, -87.707130873)"
10215987,HY402397,8/29/2015 17:44,016XX W 63RD ST,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,VACANT LOT/LAND,TRUE,FALSE,714,7,15,67,08A,1166297,1862921,2015,2/10/2018 15:50,41.77942872,-87.66588355,"(41.779428719, -87.665883552)"
10215988,HY402426,8/28/2015 15:30,012XX W 108TH PL,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2234,22,34,75,08A,1169932,1832830,2015,2/10/2018 15:50,41.69677661,-87.65342876,"(41.696776605, -87.653428764)"
10215992,HY402289,8/29/2015 16:29,012XX W 71ST ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,734,7,17,67,04A,1169072,1857694,2015,2/10/2018 15:50,41.76502562,-87.65586104,"(41.76502562, -87.655861035)"
10215993,HY402265,8/29/2015 16:10,062XX S MORGAN ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,712,7,16,68,08A,1170713,1863495,2015,2/10/2018 15:50,41.78090864,-87.64967728,"(41.780908644, -87.649677275)"
10216000,HY402444,8/29/2015 18:00,036XX W 65TH ST,560,ASSAULT,SIMPLE,RESIDENCE-GARAGE,FALSE,FALSE,823,8,13,65,08A,1153215,1861264,2015,2/10/2018 15:50,41.77515028,-87.71388782,"(41.775150284, -87.713887821)"
10216006,HY402333,8/29/2015 16:20,093XX S LUELLA AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,413,4,7,48,08A,1192805,1843475,2015,2/10/2018 15:50,41.72546159,-87.56933655,"(41.72546159, -87.569336546)"
10216010,HY402408,8/29/2015 18:02,095XX S CHAPPEL AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,431,4,7,51,04A,1191518,1841934,2015,2/10/2018 15:50,41.72126418,-87.57410058,"(41.72126418, -87.57410058)"
10216011,HY402417,8/22/2015 12:00,007XX W 61ST PL,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,711,7,16,68,7,1172537,1864093,2015,2/10/2018 15:50,41.78250964,-87.64297255,"(41.782509635, -87.642972546)"
10216037,HY402463,8/29/2015 18:30,016XX N LARAMIE AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,2532,25,37,25,04A,1141470,1910225,2015,2/10/2018 15:50,41.90973042,-87.75573711,"(41.909730421, -87.755737112)"
10216045,HY402461,8/29/2015 13:30,095XX S YATES AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,431,4,7,51,7,1194082,1842121,2015,2/10/2018 15:50,41.72171489,-87.56470322,"(41.721714891, -87.564703217)"
10216058,HY402305,8/29/2015 16:30,076XX S VINCENNES AVE,560,ASSAULT,SIMPLE,GAS STATION,FALSE,FALSE,623,6,17,69,08A,1175511,1854480,2015,2/10/2018 15:50,41.75606444,-87.6323563,"(41.756064436, -87.632356295)"
10216074,HY402454,8/29/2015 18:36,060XX N HERMITAGE AVE,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,2433,24,40,77,08A,1163669,1940319,2015,2/10/2018 15:50,41.9918707,-87.67333579,"(41.991870696, -87.673335787)"
10216086,HY402475,8/29/2015 17:30,030XX S KILDARE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1031,10,22,30,7,1148209,1883942,2015,2/10/2018 15:50,41.83747959,-87.73165742,"(41.837479594, -87.73165742)"
10216107,HY402439,8/29/2015 18:29,001XX W HARRISON ST,560,ASSAULT,SIMPLE,STREET,TRUE,FALSE,123,1,2,32,08A,1175537,1897647,2015,2/10/2018 15:50,41.87451802,-87.63096797,"(41.874518017, -87.630967974)"
10216110,HY402541,8/29/2015 19:55,010XX N CLARK ST,560,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,1824,18,42,8,08A,1175350,1907323,2015,2/10/2018 15:50,41.9010737,-87.63136393,"(41.901073698, -87.63136393)"
10216136,HY402560,8/29/2015 20:10,086XX S EUCLID AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,412,4,8,45,08A,1190684,1848105,2015,2/10/2018 15:50,41.73821815,-87.57695668,"(41.738218154, -87.576956683)"
10216153,HY402155,8/29/2015 14:30,015XX E 67TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,321,3,5,42,04A,1187565,1860868,2015,2/10/2018 15:50,41.77331567,-87.58797868,"(41.773315666, -87.587978676)"
10216161,HY402568,8/29/2015 15:15,071XX N CLARK ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2424,24,49,1,7,1163294,1947594,2015,2/10/2018 15:50,42.01184141,-87.67450924,"(42.011841405, -87.674509239)"
10216176,HY402635,8/29/2015 21:00,032XX W DIVISION ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,FALSE,FALSE,1422,14,26,23,04A,1154584,1907800,2015,2/10/2018 15:50,41.90282357,-87.70762643,"(41.902823572, -87.707626432)"
10216178,HY402434,8/29/2015 18:00,072XX N ODELL AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1611,16,41,9,08A,1126394,1947424,2015,2/10/2018 15:50,42.01207389,-87.81028696,"(42.012073894, -87.810286964)"
10216180,HY402645,8/29/2015 21:46,037XX N HARLEM AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,1631,16,36,17,08A,1127405,1924026,2015,9/10/2015 11:43,41.94785039,-87.80709586,"(41.947850388, -87.807095861)"
10216183,HY402389,8/28/2015 23:00,043XX N TROY ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1724,17,33,16,7,1154608,1928572,2015,2/10/2018 15:50,41.95982306,-87.70698087,"(41.959823061, -87.706980874)"
10216184,HY402593,8/29/2015 20:15,042XX W HIRSCH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,TRUE,TRUE,2534,25,37,23,04A,1147985,1908988,2015,2/10/2018 15:50,41.90621309,-87.73183536,"(41.906213087, -87.731835362)"
10216218,HY402571,8/29/2015 20:28,007XX E 84TH PL,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,632,6,6,44,08A,1182748,1849014,2015,2/10/2018 15:50,41.74090027,-87.60600383,"(41.740900272, -87.606003833)"
10216228,HY402578,8/29/2015 20:30,044XX S GREENWOOD AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,222,2,4,39,04A,1184333,1875751,2015,2/10/2018 15:50,41.81423209,-87.59936047,"(41.814232089, -87.599360474)"
10216235,HY401514,8/29/2015 0:30,076XX S SOUTH SHORE DR,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,FALSE,FALSE,421,4,7,43,04A,1196728,1855388,2015,2/10/2018 15:50,41.75805535,-87.55457184,"(41.758055353, -87.554571837)"
10216242,HY402753,8/29/2015 23:20,085XX S BURNHAM AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,FALSE,423,4,7,46,04A,1196305,1848913,2015,2/10/2018 15:50,41.74029796,-87.55633635,"(41.74029796, -87.556336345)"
10216266,HY402799,8/30/2015 0:30,067XX S HALSTED ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,723,7,6,68,7,1172128,1860266,2015,2/10/2018 15:50,41.7720169,-87.64458443,"(41.772016903, -87.64458443)"
10216268,HY402804,8/30/2015 0:47,080XX S JEFFERY BLVD,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,414,4,8,46,08A,1190926,1852104,2015,2/10/2018 15:50,41.74918593,-87.57594111,"(41.749185934, -87.575941112)"
10216271,HY402810,8/29/2015 23:50,002XX S WABASH AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,113,1,42,32,08A,1176853,1899133,2015,2/10/2018 15:50,41.87856604,-87.6260913,"(41.878566035, -87.626091297)"
10216279,HY402858,8/27/2015 19:00,033XX N LINDER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1633,16,38,15,7,1139103,1921828,2015,2/10/2018 15:50,41.94161372,-87.76414966,"(41.94161372, -87.76414966)"
10216315,HY402891,8/30/2015 2:30,034XX S INDIANA AVE,560,ASSAULT,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,211,2,3,35,08A,1178163,1882297,2015,2/10/2018 15:50,41.83233723,-87.62179358,"(41.832337226, -87.621793581)"
10216323,HY402675,8/29/2015 6:00,079XX S VERNON AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,624,6,6,44,08A,1180623,1852364,2015,9/10/2015 11:43,41.75014207,-87.61368694,"(41.750142073, -87.613686938)"
10216347,HY402854,8/29/2015 11:40,050XX S THROOP ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,933,9,16,61,7,1168513,1871375,2015,2/10/2018 15:50,41.80258,-87.65751581,"(41.802580001, -87.657515805)"
10216361,HY402903,8/30/2015 2:53,096XX S AVENUE L,1020,ARSON,BY FIRE,RESIDENCE-GARAGE,FALSE,FALSE,432,4,10,52,9,1201785,1841821,2015,2/10/2018 15:50,41.72069948,-87.53649931,"(41.720699477, -87.536499312)"
10216367,HY402947,8/30/2015 4:22,075XX N CLARK ST,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,2422,24,49,1,08A,1162864,1950084,2015,2/10/2018 15:50,42.01868309,-87.67602105,"(42.018683085, -87.676021045)"
10216371,HY402901,8/30/2015 2:59,003XX W 118TH ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,522,5,34,53,08A,1175951,1826672,2015,2/10/2018 15:50,41.67974562,-87.63157447,"(41.679745623, -87.631574466)"
10216392,HY402848,8/30/2015 0:40,037XX E 98TH ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,TRUE,FALSE,432,4,10,52,04A,1202539,1840763,2015,2/10/2018 15:50,41.71777706,-87.53377365,"(41.717777061, -87.533773646)"
10216405,HY402959,8/30/2015 4:00,022XX W GRAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1221,12,26,24,7,1161372,1903442,2015,2/10/2018 15:50,41.8907263,-87.68281421,"(41.8907263, -87.68281421)"
10216419,HY402986,8/30/2015 6:30,027XX S PRINCETON AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,914,9,11,34,08A,1174738,1886364,2015,2/10/2018 15:50,41.84357457,-87.63423883,"(41.843574566, -87.63423883)"
10216449,HY403058,8/29/2015 23:50,047XX S DR MARTIN LUTHER KING JR SD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,223,2,3,38,7,1179732,1873625,2015,2/10/2018 15:50,41.80850477,-87.61630229,"(41.808504765, -87.616302292)"
10216455,HY403023,8/30/2015 6:46,052XX S WOOD ST,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,TRUE,FALSE,932,9,16,61,7,1165233,1870046,2015,9/10/2015 11:43,41.79900321,-87.66958264,"(41.799003206, -87.669582644)"
10216460,HY403009,8/30/2015 7:00,0000X E 120TH ST,560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,532,5,9,53,08A,1178624,1825406,2015,2/10/2018 15:50,41.67621137,-87.62182842,"(41.676211368, -87.621828417)"
10216476,HY403094,8/29/2015 21:30,096XX S OAKLEY AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2213,22,19,72,7,1162738,1840641,2015,2/10/2018 15:50,41.71836413,-87.67955194,"(41.718364132, -87.679551939)"
10216503,HY403121,8/30/2015 9:40,007XX W WILSON AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,TRUE,FALSE,1914,19,46,3,04A,1170365,1930757,2015,2/10/2018 15:50,41.96548811,-87.64898704,"(41.965488105, -87.648987036)"
10216511,HY403070,8/30/2015 8:01,049XX W KINZIE ST,550,ASSAULT,AGGRAVATED PO: HANDGUN,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1532,15,28,25,04A,1143437,1902275,2015,2/10/2018 15:50,41.88787814,-87.74871011,"(41.887878143, -87.748710107)"
10216516,HY403146,8/26/2015 22:30,008XX W 59TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,GAS STATION,FALSE,FALSE,712,7,16,68,04A,1171833,1865730,2015,2/10/2018 15:50,41.78701723,-87.6455056,"(41.78701723, -87.645505595)"
10216529,HY403142,8/30/2015 10:15,009XX E MARQUETTE RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,TRUE,321,3,5,42,7,1183781,1861450,2015,2/10/2018 15:50,41.77500188,-87.60183161,"(41.775001884, -87.601831608)"
10216536,HY403120,8/30/2015 10:20,030XX N KEATING AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2521,25,31,19,08A,1144191,1919786,2015,2/10/2018 15:50,41.93591605,-87.74550041,"(41.935916053, -87.745500411)"
10216548,HY403151,8/29/2015 20:00,029XX W 39TH PL,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,921,9,14,58,7,1157433,1878303,2015,2/10/2018 15:50,41.82182321,-87.69796335,"(41.821823205, -87.697963348)"
10216580,HY403122,8/30/2015 10:35,059XX W GIDDINGS ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,1622,16,45,15,08A,1135969,1930973,2015,2/10/2018 15:50,41.96676504,-87.77544978,"(41.96676504, -87.775449775)"
10216584,HY402539,8/29/2015 19:00,034XX N OZANAM AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1631,16,36,17,08A,1123484,1921771,2015,2/10/2018 15:50,41.94172754,-87.82155838,"(41.941727542, -87.821558375)"
10216613,HY403090,8/30/2015 2:00,033XX W HIRSCH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1422,14,26,23,7,1153749,1909109,2015,2/10/2018 15:50,41.90643226,-87.71065865,"(41.906432259, -87.710658654)"
10216615,HY403079,8/29/2015 21:00,001XX W 103RD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,511,5,9,49,7,1176845,1836649,2015,2/10/2018 15:50,41.70710395,-87.628003,"(41.70710395, -87.628002996)"
10216629,HY403265,8/30/2015 12:30,009XX N WALLER AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1511,15,29,25,08A,1138186,1905694,2015,2/10/2018 15:50,41.89735686,-87.76791104,"(41.897356861, -87.767911039)"
10216633,HY403277,8/29/2015 13:00,014XX W 19TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1233,12,25,31,7,1167065,1890847,2015,2/10/2018 15:50,41.85604427,-87.66226842,"(41.856044269, -87.662268418)"
10216647,HY403290,8/30/2015 12:30,008XX S KILPATRICK AVE,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1131,11,24,25,08A,1145183,1895866,2015,2/10/2018 15:50,41.87025826,-87.74246019,"(41.870258256, -87.742460188)"
10216665,HY402582,8/27/2015 12:00,008XX E 74TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,323,3,6,69,7,1183048,1856129,2015,2/10/2018 15:50,41.76041762,-87.6046839,"(41.76041762, -87.6046839)"
10216678,HY403293,8/30/2015 9:30,011XX S INDEPENDENCE BLVD,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,1133,11,24,29,08A,1151426,1894932,2015,2/10/2018 15:50,41.86757504,-87.71956448,"(41.867575044, -87.719564481)"
10216683,HY403287,8/30/2015 13:10,063XX S COTTAGE GROVE AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,312,3,20,42,04A,1182650,1863246,2015,2/10/2018 15:50,41.7799566,-87.60592196,"(41.7799566, -87.605921959)"
10216695,HY401995,8/28/2015 22:00,008XX E 103RD ST,4210,KIDNAPPING,KIDNAPPING,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,511,5,8,50,26,1183954,1836859,2015,2/10/2018 15:50,41.70751748,-87.60196356,"(41.707517481, -87.601963561)"
10216709,HY403305,8/29/2015 22:30,041XX W 26TH ST,915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,FALSE,FALSE,1031,10,22,30,7,1149042,1886397,2015,2/10/2018 15:50,41.84420038,-87.72853731,"(41.844200384, -87.728537311)"
11262877,JB194632,3/21/2017 9:00,0000X W RANDOLPH ST,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,111,1,42,32,08A,,,2017,3/22/2018 15:53,,,
10216723,HY403340,8/30/2015 3:00,043XX N MONTICELLO AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1723,17,33,16,04A,1151280,1928526,2015,2/10/2018 15:50,41.95976293,-87.7192174,"(41.959762934, -87.719217403)"
10216735,HY403405,8/30/2015 4:30,055XX S LAKE PARK AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1187561,1868474,2015,2/10/2018 15:50,41.79418723,-87.58775157,"(41.794187228, -87.587751573)"
10216768,HY403461,8/30/2015 14:39,097XX S MARYLAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,511,5,8,50,04A,1183616,1840328,2015,2/10/2018 15:50,41.71704472,-87.60309358,"(41.717044715, -87.603093575)"
10216778,HY403447,8/29/2015 13:50,025XX N MASON AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2515,25,29,19,08A,1136302,1916195,2015,2/10/2018 15:50,41.92620673,-87.77457958,"(41.926206727, -87.77457958)"
10216781,HY403389,8/30/2015 3:00,023XX N KOSTNER AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2522,25,31,20,7,1146669,1915128,2015,2/10/2018 15:50,41.92308708,-87.73651262,"(41.923087082, -87.736512622)"
10216783,HY403360,8/25/2015 22:30,042XX W DICKENS AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2522,25,30,20,7,1147607,1913612,2015,2/10/2018 15:50,41.91890907,-87.73310504,"(41.918909067, -87.733105042)"
10216787,HY403486,8/30/2015 15:27,024XX W ESTES AVE,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,2411,24,50,2,08A,1158495,1947040,2015,2/10/2018 15:50,42.0104212,-87.69218219,"(42.010421202, -87.692182192)"
10216792,HY403592,8/30/2015 16:50,049XX N NEWLAND AVE,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,1613,16,41,10,08A,1129264,1932514,2015,2/10/2018 15:50,41.97111086,-87.8000683,"(41.971110859, -87.800068302)"
10216793,HY403406,8/30/2015 14:20,051XX W ADDISON ST,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1634,16,38,15,04A,1141373,1923447,2015,2/10/2018 15:50,41.94601475,-87.75576627,"(41.946014747, -87.755766272)"
10216804,HY403590,8/30/2015 15:45,008XX W 104TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,2232,22,34,73,04A,1172331,1835875,2015,2/10/2018 15:50,41.70508025,-87.64455588,"(41.705080248, -87.644555882)"
10216814,HY403558,8/29/2015 11:00,008XX W NORTH AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1822,18,43,8,08A,1170635,1910871,2015,2/10/2018 15:50,41.91091418,-87.64857834,"(41.910914175, -87.648578343)"
10216822,HY403442,8/30/2015 3:00,043XX S WOOD ST,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,924,9,12,61,08A,1165077,1875815,2015,2/10/2018 15:50,41.81483732,-87.66999145,"(41.814837319, -87.669991445)"
10216823,HY403478,8/30/2015 14:59,0000X E DELAWARE PL,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1833,18,42,8,08A,1176432,1906632,2015,2/10/2018 15:50,41.8991532,-87.62741058,"(41.899153198, -87.627410584)"
10216845,HY397417,1/28/2015 9:00,019XX W GARFIELD BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE-GARAGE,FALSE,FALSE,715,7,15,67,7,1164457,1868060,2015,2/10/2018 15:50,41.79356979,-87.67248441,"(41.793569785, -87.672484412)"
10216855,HY403523,8/30/2015 6:15,094XX S BISHOP ST,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,2222,22,21,73,08A,1168323,1842129,2015,2/10/2018 15:50,41.72232923,-87.65905337,"(41.722329226, -87.659053372)"
10216878,HY403398,8/29/2015 12:00,010XX S OAKLEY BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1225,12,25,28,7,1161215,1895116,2015,2/10/2018 15:50,41.86788228,-87.68362227,"(41.867882277, -87.683622267)"
10216886,HY403543,8/30/2015 16:54,043XX W HADDON AVE,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,1111,11,37,23,08A,1147285,1907312,2015,2/10/2018 15:50,41.90162741,-87.73444973,"(41.901627409, -87.734449732)"
10216896,HY403591,8/28/2015 15:00,013XX E 64TH ST,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,FALSE,FALSE,314,3,20,42,7,1186356,1862839,2015,2/10/2018 15:50,41.77875293,-87.59234827,"(41.778752927, -87.592348268)"
10216902,HY403715,8/28/2015 16:00,036XX N BOSWORTH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1922,19,44,6,7,1165333,1924312,2015,2/10/2018 15:50,41.94791154,-87.66767259,"(41.947911541, -87.667672587)"
10216911,HY403736,8/28/2015 17:00,007XX W ALDINE AVE,917,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE W-VIN",STREET,FALSE,FALSE,1925,19,44,6,7,1170754,1922134,2015,2/10/2018 15:50,41.94181777,-87.64781039,"(41.941817768, -87.647810387)"
10216928,HY403742,8/28/2015 16:00,010XX N SPRINGFIELD AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1112,11,27,23,08A,1150195,1906686,2015,2/10/2018 15:50,41.89985336,-87.72377722,"(41.899853359, -87.723777218)"
